Customer_ID,Customer_Age,Customer_Type,Product_Name,Product_Category,Review_Text,Rating,Review_Date,Verified_Purchase,Sentiment
CUST00225,43,Returning,Yoga Mat,Sports,I really liked this product. It works perfectly.,5.0,2026-11-06,Yes,Positive
CUST00226,22,Loyal,Cookbook,Books,Great experience. The item arrived on time. Order 2098.,4.0,2025-10-16,Yes,Positive
CUST00227,37,New,Self Help Book,Books,Average quality. It is fine for the price. Really!!,3.0,2026-10-02,Yes,Neutral
CUST00228,31,New,Cricket Bat,Sports,The product is okay and works as expected. Order 8358. Really!!,4.0,2026-01-28,No,Neutral
CUST00229,51,Returning,Water Bottle,Home & Kitchen,AVERAGE QUALITY. IT IS FINE FOR THE PRICE.,3.0,2025-05-22,No,Neutral
CUST00230,57,Returning,Smart Watch,Electronics,Amazing quality and value for money.,4.0,2026-09-06,Yes,Positive
CUST00231,62,Loyal,Shampoo,Beauty,The item arrived late and the package was damaged.,2.0,2025-03-04,Yes,Negative
CUST00232,53,New,Cookbook,Books,THE PRODUCT IS OKAY AND WORKS AS EXPECTED.,3.0,2025-09-22,Yes,Neutral
CUST00233,58,Loyal,Self Help Book,Books,Excellent product! Very good quality and fast delivery. Really!!,5.0,2026-05-29,Yes,Positive
CUST00234,65,Returning,Self Help Book,Books,The product is okay and works as expected.,3.0,2025-02-04,Yes,Neutral
CUST00235,50,New,Mixer Grinder,Home & Kitchen,"It works properly, but nothing special. Really!!",4.0,2025-07-20,No,Neutral
CUST00236,63,Loyal,Programming Book,Books,THE PRODUCT IS OKAY AND WORKS AS EXPECTED. ORDER 8468.,4.0,2026-10-21,No,Neutral
CUST00237,24,Returning,Hair Dryer,Beauty,Good product and the delivery was quick.,4.0,2026-08-02,Yes,Positive
CUST00238,39,New,Cookbook,Books,I am disappointed with this purchase.,2.0,2026-07-27,Yes,Negative
CUST00239,57,Returning,Bluetooth Speaker,Electronics,Amazing quality and value for money.,4.0,2026-03-08,Yes,Positive
CUST00240,50,Returning,Cookware Set,Home & Kitchen,GOOD PRODUCT AND THE DELIVERY WAS QUICK.,5.0,2025-12-07,Yes,Positive
CUST00241,58,New,Gym Gloves,Sports,I really liked this product. It works perfectly.,4.0,2026-07-25,Yes,Positive
CUST00242,62,New,Cookies,Grocery,The product does not work as expected. Really!!,2.0,2026-09-12,Yes,Negative
CUST00243,56,Returning,Yoga Mat,Sports,The product does not work as expected.,2.0,2026-06-04,No,Negative
CUST00244,19,Returning,T-Shirt,Clothing,"The product is comfortable, useful, and well made. Really!!",5.0,2026-10-01,Yes,Positive
CUST00245,32,New,Jacket,Clothing,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,4.0,2025-04-15,Yes,Positive
CUST00246,37,Returning,Moisturizer,Beauty,The product does not work as expected. Order 5658.,1.0,2026-09-21,No,Negative
CUST00247,62,Loyal,Smart Watch,Electronics,"The product is comfortable, useful, and well made. Order 5008.",4.0,2025-12-23,Yes,Positive
CUST00248,35,Loyal,Novel,Books,The product is okay and works as expected.,3.0,2026-01-10,Yes,Neutral
CUST00249,32,New,Moisturizer,Beauty,Bad experience. I would not recommend this product.,2.0,2025-01-23,Yes,Negative
CUST00250,45,New,Dry Fruits,Grocery,Average quality. It is fine for the price. Really!!,4.0,2025-07-15,Yes,Neutral
CUST00251,64,Loyal,Cookware Set,Home & Kitchen,"Product is decent, but there is room for improvement.",3.0,2025-05-06,Yes,Neutral
CUST00252,48,New,Novel,Books,Good product and the delivery was quick.,4.0,2026-03-10,Yes,Positive
CUST00253,60,Loyal,Cookbook,Books,AMAZING QUALITY AND VALUE FOR MONEY. REALLY!!,5.0,2026-07-17,Yes,Positive
CUST00254,54,Loyal,Jacket,Clothing,"IT WORKS PROPERLY, BUT NOTHING SPECIAL.",4.0,2026-10-08,Yes,Neutral
CUST00255,65,Returning,Gym Gloves,Sports,Very poor quality. The product stopped working quickly. Order 5154.,2.0,2025-03-10,Yes,Negative
CUST00256,49,New,Jacket,Clothing,Average quality. It is fine for the price. Order 5916.,4.0,2026-05-12,Yes,Neutral
CUST00257,41,New,Moisturizer,Beauty,"It works properly, but nothing special.",3.0,2025-04-21,No,Neutral
CUST00258,36,,Bluetooth Speaker,Electronics,Good product and the delivery was quick.,5.0,2026-06-04,Yes,Positive
CUST00259,62,Loyal,Sneakers,Clothing,Very happy with my purchase. Highly recommended! Really!!,4.0,2025-09-03,Yes,Positive
CUST00260,34,Loyal,Moisturizer,Beauty,"Product is decent, but there is room for improvement. Order 2207.",4.0,2026-10-28,No,Neutral
CUST00261,41,Loyal,Bluetooth Speaker,Electronics,"The product is comfortable, useful, and well made.",5.0,2026-12-16,No,Positive
CUST00262,64,Loyal,Mixer Grinder,Home & Kitchen,Excellent product! Very good quality and fast delivery.,4.0,2025-06-12,Yes,Positive
CUST00263,55,Loyal,Cookware Set,Home & Kitchen,Very happy with my purchase. Highly recommended! Order 3384.,4.0,2025-01-13,No,Positive
CUST00264,59,Returning,Novel,Books,Great experience. The item arrived on time. Order 5117.,5.0,2025-07-23,No,Positive
CUST00265,57,Loyal,Jeans,Clothing,"The product is comfortable, useful, and well made. Really!!",4.0,2026-10-09,Yes,Positive
CUST00266,26,Loyal,Yoga Mat,Sports,Good product and the delivery was quick. Really!!,5.0,2026-11-07,Yes,Positive
CUST00267,55,Loyal,Programming Book,Books,Great experience. The item arrived on time. Really!!,4.0,2026-08-07,Yes,Positive
CUST00268,19,New,Programming Book,Books,THE PRODUCT DOES NOT WORK AS EXPECTED. REALLY!!,2.0,2025-06-11,No,Negative
CUST00269,56,Loyal,Hair Dryer,Beauty,"Product is decent, but there is room for improvement. Order 2497.",4.0,2025-08-03,No,Neutral
CUST00270,30,New,Bluetooth Speaker,Electronics,Amazing quality and value for money. Order 8398.,5.0,2025-02-22,Yes,Positive
CUST00271,37,Returning,Shampoo,Beauty,The product is okay and works as expected.,4.0,2025-06-27,Yes,Neutral
CUST00272,48,Returning,Jeans,Clothing,Bad experience. I would not recommend this product. Really!!,2.0,2025-12-20,Yes,Negative
CUST00273,49,Returning,Jeans,Clothing,Excellent product! Very good quality and fast delivery. Really!!,5.0,2025-07-28,Yes,Positive
CUST00274,18,Loyal,Moisturizer,Beauty,VERY POOR QUALITY. THE PRODUCT STOPPED WORKING QUICKLY.,1.0,2025-05-17,No,Negative
CUST00275,29,Loyal,Novel,Books,Very happy with my purchase. Highly recommended!,5.0,2026-02-05,Yes,Positive
CUST00276,38,New,Dry Fruits,Grocery,Excellent product! Very good quality and fast delivery.,4.0,2025-01-13,Yes,Positive
CUST00277,36,Loyal,Gym Gloves,Sports,Amazing quality and value for money.,5.0,2025-10-20,Yes,Positive
CUST00278,31,Loyal,Sneakers,Clothing,Great experience. The item arrived on time.,5.0,2026-03-31,Yes,Positive
CUST00279,39,New,Self Help Book,Books,Good product and the delivery was quick.,4.0,2026-09-13,Yes,Positive
CUST00280,61,New,Self Help Book,Books,Excellent product! Very good quality and fast delivery. Order 8430. Really!!,5.0,2026-05-03,Yes,Positive
CUST00281,27,New,Self Help Book,Books,"IT WORKS PROPERLY, BUT NOTHING SPECIAL.",4.0,2025-02-22,Yes,Neutral
CUST00282,42,Loyal,Jacket,Clothing,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE. REALLY!!",4.0,2026-09-06,Yes,Positive
CUST00283,37,Loyal,Self Help Book,Books,"It works properly, but nothing special.",3.0,2026-11-18,Yes,Neutral
CUST00284,24,New,Yoga Mat,Sports,Very happy with my purchase. Highly recommended! Order 6818.,5.0,2025-02-02,Yes,Positive
CUST00285,24,Loyal,Moisturizer,Beauty,Excellent product! Very good quality and fast delivery. Really!!,4.0,2026-04-02,Yes,Positive
CUST00286,58,New,Water Bottle,Home & Kitchen,Very poor quality. The product stopped working quickly.,1.0,2025-08-14,Yes,Negative
CUST00287,28,Loyal,Hair Dryer,Beauty,"Product is decent, but there is room for improvement. Order 6223.",4.0,2026-06-24,Yes,Neutral
CUST00288,30,New,Coffee Maker,Home & Kitchen,I really liked this product. It works perfectly. Order 1025.,4.0,2025-12-26,No,Positive
CUST00289,64,Loyal,Novel,Books,Amazing quality and value for money.,5.0,2026-11-17,Yes,Positive
CUST00290,55,Loyal,Smart Watch,Electronics,GOOD PRODUCT AND THE DELIVERY WAS QUICK.,5.0,2025-01-15,Yes,Positive
CUST00291,48,Returning,Programming Book,Books,Bad experience. I would not recommend this product. Order 3645.,1.0,2026-06-02,Yes,Negative
CUST00292,48,Returning,T-Shirt,Clothing,Amazing quality and value for money. Really!!,4.0,2025-09-29,Yes,Positive
CUST00293,36,Loyal,Bluetooth Speaker,Electronics,Amazing quality and value for money.,5.0,2025-06-03,Yes,Positive
CUST00294,19,Returning,Cricket Bat,Sports,The product does not work as expected.,2.0,2026-06-04,Yes,Negative
CUST00295,39,New,Shampoo,Beauty,Very happy with my purchase. Highly recommended! Order 7976.,5.0,2025-02-13,Yes,Positive
CUST00296,59,Returning,Cricket Bat,Sports,Good product and the delivery was quick.,5.0,2026-04-01,No,Positive
CUST00297,44,Returning,Moisturizer,Beauty,AMAZING QUALITY AND VALUE FOR MONEY. ORDER 8618.,4.0,2025-05-09,Yes,Positive
CUST00298,56,Loyal,Water Bottle,Home & Kitchen,THE PRODUCT IS OKAY AND WORKS AS EXPECTED. REALLY!!,3.0,2026-12-19,Yes,Neutral
CUST00299,43,New,Sneakers,Clothing,The product does not work as expected.,1.0,2026-09-20,Yes,Negative
CUST00300,46,New,Gym Gloves,Sports,VERY POOR QUALITY. THE PRODUCT STOPPED WORKING QUICKLY. ORDER 2913.,1.0,2026-10-13,Yes,Negative
CUST00301,24,Returning,Cookies,Grocery,Very happy with my purchase. Highly recommended!,4.0,2026-10-07,Yes,Positive
CUST00302,36,Loyal,Smart Watch,Electronics,Average quality. It is fine for the price.,4.0,2026-05-09,Yes,Neutral
CUST00303,53,Returning,Mixer Grinder,Home & Kitchen,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,5.0,2026-06-20,Yes,Positive
CUST00304,22,Loyal,Green Tea,Grocery,I am disappointed with this purchase.,1.0,2025-06-30,Yes,Negative
CUST00305,55,New,Coffee,Grocery,Excellent product! Very good quality and fast delivery. Order 6445. Really!!,4.0,2025-07-31,Yes,Positive
CUST00306,30,Loyal,Smart Watch,Electronics,Great experience. The item arrived on time. Order 4109.,4.0,2025-11-02,No,Positive
CUST00307,53,Loyal,Cookies,Grocery,The item arrived late and the package was damaged. Really!!,2.0,2026-05-19,Yes,Negative
CUST00308,26,New,Cookware Set,Home & Kitchen,Excellent product! Very good quality and fast delivery.,5.0,2026-04-25,Yes,Positive
CUST00309,18,Loyal,Yoga Mat,Sports,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED!,5.0,2026-07-17,Yes,Positive
CUST00310,40,Returning,Bluetooth Speaker,Electronics,I am disappointed with this purchase.,1.0,2026-05-24,No,Negative
CUST00311,20,New,Moisturizer,Beauty,Amazing quality and value for money. Order 3120.,4.0,2026-07-15,Yes,Positive
CUST00312,36,Loyal,Hair Dryer,Beauty,The product is okay and works as expected.,4.0,2026-02-23,Yes,Neutral
CUST00313,23,New,Yoga Mat,Sports,The quality is acceptable for everyday use. Really!!,3.0,2025-06-17,Yes,Neutral
CUST00314,36,Loyal,Programming Book,Books,Amazing quality and value for money. Really!!,4.0,2026-04-03,No,Positive
CUST00315,24,Returning,Gym Gloves,Sports,"Product is decent, but there is room for improvement.",4.0,2026-01-10,Yes,Neutral
CUST00316,29,Returning,Wireless Earbuds,Electronics,The item arrived late and the package was damaged.,1.0,2025-11-27,Yes,Negative
CUST00317,50,Returning,Cookbook,Books,"The product is comfortable, useful, and well made.",5.0,2026-05-04,Yes,Positive
CUST00318,32,Loyal,Cookbook,Books,I really liked this product. It works perfectly. Order 8846.,4.0,2025-08-03,Yes,Positive
CUST00319,43,Returning,Wireless Earbuds,Electronics,"Product is decent, but there is room for improvement.",4.0,2025-07-21,Yes,Neutral
CUST00320,44,New,Hair Dryer,Beauty,The product does not work as expected.,1.0,2026-08-06,Yes,Negative
CUST00321,43,Loyal,Programming Book,Books,Excellent product! Very good quality and fast delivery.,5.0,2025-10-22,Yes,Positive
CUST00322,64,Returning,Shampoo,Beauty,Not worth the money. The quality is very poor. Really!!,1.0,2025-11-05,Yes,Negative
CUST00323,53,Loyal,Power Bank,Electronics,The item arrived late and the package was damaged.,1.0,2025-09-15,No,Negative
CUST00324,38,Loyal,Coffee Maker,Home & Kitchen,I am disappointed with this purchase.,2.0,2026-09-02,Yes,Negative
CUST00325,26,New,Jeans,Clothing,Excellent product! Very good quality and fast delivery. Order 1816.,5.0,2026-09-10,Yes,Positive
CUST00326,38,Loyal,Face Wash,Beauty,"The product is comfortable, useful, and well made. Order 1369.",4.0,2026-01-02,Yes,Positive
CUST00327,58,Returning,Water Bottle,Home & Kitchen,Excellent product! Very good quality and fast delivery.,4.0,2025-07-31,Yes,Positive
CUST00328,63,New,Dry Fruits,Grocery,"IT WORKS PROPERLY, BUT NOTHING SPECIAL.",3.0,2025-10-23,Yes,Neutral
CUST00329,35,Returning,Dry Fruits,Grocery,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",5.0,2025-10-02,Yes,Positive
CUST00330,25,Loyal,Water Bottle,Home & Kitchen,"The product is comfortable, useful, and well made.",5.0,2026-05-05,Yes,Positive
CUST00331,26,Returning,Self Help Book,Books,Amazing quality and value for money.,4.0,2025-07-06,Yes,Positive
CUST00332,60,New,Jacket,Clothing,The item arrived on time and was as described.,4.0,2025-04-02,Yes,Neutral
CUST00333,60,Returning,Cookies,Grocery,Amazing quality and value for money.,4.0,2025-07-26,Yes,Positive
CUST00334,27,New,Running Shoes,Sports,The quality is acceptable for everyday use.,3.0,2026-03-31,Yes,Neutral
CUST00335,42,New,T-Shirt,Clothing,The item arrived late and the package was damaged. Order 1195.,1.0,2025-11-15,Yes,Negative
CUST00336,59,New,Shampoo,Beauty,The product does not work as expected.,2.0,2025-11-10,No,Negative
CUST00337,58,Returning,Coffee,Grocery,The product does not work as expected. Really!!,2.0,2026-03-02,No,Negative
CUST00338,40,New,Cookies,Grocery,Amazing quality and value for money. Really!!,4.0,2026-07-12,Yes,Positive
CUST00339,47,Returning,Shampoo,Beauty,Good product and the delivery was quick. Order 4687.,5.0,2025-10-16,Yes,Positive
CUST00340,51,New,Water Bottle,Home & Kitchen,I really liked this product. It works perfectly. Really!!,5.0,2026-06-24,Yes,Positive
CUST00341,25,Loyal,Face Wash,Beauty,Great experience. The item arrived on time.,5.0,2025-05-17,Yes,Positive
CUST00342,51,Loyal,Yoga Mat,Sports,Amazing quality and value for money.,5.0,2025-04-03,Yes,Positive
CUST00343,24,New,T-Shirt,Clothing,Excellent product! Very good quality and fast delivery.,4.0,2025-11-01,Yes,Positive
CUST00344,20,Loyal,Mixer Grinder,Home & Kitchen,"It works properly, but nothing special.",3.0,2026-09-21,Yes,Neutral
CUST00345,39,New,Cricket Bat,Sports,The product is okay and works as expected.,3.0,2025-12-30,Yes,Neutral
CUST00346,28,New,Green Tea,Grocery,The quality is acceptable for everyday use.,3.0,2026-06-26,Yes,Neutral
CUST00347,45,New,Face Wash,Beauty,I really liked this product. It works perfectly. Order 3581.,4.0,2026-11-16,Yes,Positive
CUST00348,36,Loyal,Running Shoes,Sports,"The product is comfortable, useful, and well made.",4.0,2025-07-25,Yes,Positive
CUST00349,49,Loyal,Green Tea,Grocery,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",4.0,2025-08-23,No,Positive
CUST00350,25,New,Smart Watch,Electronics,VERY POOR QUALITY. THE PRODUCT STOPPED WORKING QUICKLY. ORDER 8291. REALLY!!,2.0,2025-11-10,No,Negative
CUST00351,24,New,Moisturizer,Beauty,Average quality. It is fine for the price. Really!!,3.0,2025-08-08,Yes,Neutral
CUST00352,39,Returning,Jeans,Clothing,Great experience. The item arrived on time.,4.0,2026-11-13,Yes,Positive
CUST00353,61,Loyal,Moisturizer,Beauty,The item arrived on time and was as described. Order 8404.,4.0,2025-12-02,Yes,Neutral
CUST00354,55,New,Bluetooth Speaker,Electronics,"Product is decent, but there is room for improvement.",4.0,2025-07-14,No,Neutral
CUST00355,44,Loyal,Cookbook,Books,The product is okay and works as expected.,3.0,2026-08-09,Yes,Neutral
CUST00356,37,New,Sneakers,Clothing,Not worth the money. The quality is very poor.,1.0,2026-01-27,Yes,Negative
CUST00357,63,Returning,Hair Dryer,Beauty,"The product is comfortable, useful, and well made.",5.0,2025-08-05,No,Positive
CUST00358,55,Loyal,Coffee Maker,Home & Kitchen,THE PRODUCT DOES NOT WORK AS EXPECTED.,1.0,2026-10-14,Yes,Negative
CUST00359,30,New,Dry Fruits,Grocery,"It works properly, but nothing special.",4.0,2026-04-04,Yes,Neutral
CUST00360,49,Loyal,Programming Book,Books,THE ITEM ARRIVED ON TIME AND WAS AS DESCRIBED. ORDER 7644.,4.0,2025-08-23,Yes,Neutral
CUST00361,36,Loyal,Running Shoes,Sports,The product does not work as expected.,1.0,2025-03-15,Yes,Negative
CUST00362,22,Loyal,Face Wash,Beauty,The item arrived on time and was as described.,3.0,2026-07-16,Yes,Neutral
CUST00363,44,Loyal,Running Shoes,Sports,Not worth the money. The quality is very poor.,2.0,2026-12-23,Yes,Negative
CUST00364,27,Returning,Bluetooth Speaker,Electronics,Not worth the money. The quality is very poor.,2.0,2025-03-05,No,Negative
CUST00365,65,New,Jacket,Clothing,Very happy with my purchase. Highly recommended! Order 8086.,5.0,2025-02-28,Yes,Positive
CUST00366,30,New,Jeans,Clothing,Bad experience. I would not recommend this product.,2.0,2026-03-14,Yes,Negative
CUST00367,37,Loyal,Power Bank,Electronics,The item arrived on time and was as described. Order 8175. Really!!,4.0,2026-06-03,Yes,Neutral
CUST00368,37,New,Water Bottle,Home & Kitchen,The item arrived late and the package was damaged.,1.0,2026-04-10,Yes,Negative
CUST00369,34,Returning,Shampoo,Beauty,The product does not work as expected. Order 7419.,1.0,2026-05-09,Yes,Negative
CUST00370,32,New,Sneakers,Clothing,Very happy with my purchase. Highly recommended! Order 9954.,5.0,2026-09-30,Yes,Positive
CUST00371,27,Loyal,Gym Gloves,Sports,Very happy with my purchase. Highly recommended!,5.0,2025-02-18,Yes,Positive
CUST00372,40,Returning,Green Tea,Grocery,Very happy with my purchase. Highly recommended! Order 6457.,5.0,2025-01-31,Yes,Positive
CUST00373,65,Returning,Cookware Set,Home & Kitchen,THE QUALITY IS ACCEPTABLE FOR EVERYDAY USE. ORDER 2289.,4.0,2025-05-25,Yes,Neutral
CUST00374,30,New,Power Bank,Electronics,I am disappointed with this purchase. Really!!,2.0,2026-06-14,Yes,Negative
CUST00375,26,Returning,Bluetooth Speaker,Electronics,Average quality. It is fine for the price.,4.0,2025-03-23,Yes,Neutral
CUST00376,35,Loyal,Cookware Set,Home & Kitchen,"Product is decent, but there is room for improvement.",4.0,2026-12-09,Yes,Neutral
CUST00377,43,Returning,Cricket Bat,Sports,Good product and the delivery was quick.,4.0,2025-11-06,Yes,Positive
CUST00378,47,Loyal,Hair Dryer,Beauty,THE PRODUCT IS OKAY AND WORKS AS EXPECTED.,3.0,2026-10-05,Yes,Neutral
CUST00379,23,Returning,Self Help Book,Books,Bad experience. I would not recommend this product.,1.0,2026-09-03,No,Negative
